amount,dealsubtype,dealtype,from.id,from.label,from.name,from.taxonomy,id,realsector,sector.id,sector.label,sector.name,sector.taxonomy,time.day,time.id,time.label,time.month,time.name,time.quarter,time.taxonomy,time.week,time.year,time.yearmonth,to.id,to.label,to.name,to.taxonomy
117620000.0,,,77,Philippines,ph,from,af9f95943101607d2e85a6c7be88bacb7b8b3dd0,Banking,2,Financial,financial,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,6731,Philippine National Bank,philippine-national-bank,to
117000000.0,,,20,Chile,cl,from,1780dacad91ffe9b6ebd33921737fa286e037ce8,Mining,5,Primary,primary,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,2876,Empresa Minera de Aysen,empresa-minera-de-aysen,to
117000000.0,Full ,Divestiture,16,Bulgaria,bg,from,d9cc5684685b06436f9394c08387680e0e1920fd,,1,Infrastructure,infrastructure,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,143,Ruse Thermal Power Plant ,ruse-thermal-power-plant,to
116600000.0,,Stock Exchange Sale,28,Egypt,eg,from,536c718f3048ccd20ae83f2f4be0510471d74679,,4,Competitive,competitive,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,444,Eastern Tobacco,eastern-tobacco,to
116000000.0,,public offer,28,Egypt,eg,from,9560099bcca170ff5be8012ff25aab636858379e,Banking,2,Financial,financial,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,3241,Commercial International Bank,commercial-international-bank,to
115400000.0,Partial (90%),Divestiture,28,Egypt,eg,from,14ef75356822c184078e39dde810c23943b9bbb7,,4,Competitive,competitive,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,457,Omar Effendi,omar-effendi,to
115330000.0,Partial (30%),Sale of shares,93,Tunisia,tn,from,85cf7d4e4fd8520bfa1eab9c43fbeb370dbc8ccb,,2,Financial,financial,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,1485,Banque Tuniso-Koweitienne ,banque-tuniso-koweitienne,to
115000000.0,,"""H"" share offering",21,China,cn,from,7c480666ea65149e111e3bae4446594a160010d8,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,2951,Tsingtao,tsingtao,to
115000000.0,,$115Mn committed,40,Hungary,hu,from,8f95bb01d81c3ea9e558a2068472441bf6feb4b0,Glass,8,Manufacturing & Services,manufacturing-services,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,4210,Hungarian Glass,hungarian-glass,to
115000000.0,Partial,Divestiture,31,Estonia,ee,from,b3547965ac574666e8193642c903da05a3a369c7,,1,Infrastructure,infrastructure,sector,01,3,01. January 2000,01,2000-01-01,0,time,00,2000,200001,506,Tallinn Water,tallinn-water,to
115000000.0,Full,Divestiture,70,Nicaragua,ni,from,e8e63c02590e0bcc42de9168c841b1fa73cf685c,,1,Infrastructure,infrastructure,sector,01,3,01. January 2000,01,2000-01-01,0,time,00,2000,200001,903,"Empresa Distribuidora de Electricidad del Norte,  Empresa Distribuidora de Electricidad del Sur S. A.",empresa-distribuidora-de-electricidad-del-norte-empresa-distribuidora-de-electricidad-del-sur-s-a,to
114900000.0,Partial,Divestiture,42,Indonesia,id,from,a4841d51cdfda5699361c79ff732e20d73bae368,,2,Financial,financial,sector,01,3,01. January 2000,01,2000-01-01,0,time,00,2000,200001,762,Bank Central Asia,bank-central-asia,to
113700000.0,Partial (43.15%),,78,Poland,pl,from,777265ad2fb582b3a3d706c3809d74fa120c0e14,,4,Competitive,competitive,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,1171,Pfeiderer Prospan SA,pfeiderer-prospan-sa,to
113000000.0,,Sale of minority shareholdings,15,Brazil,br,from,4df653a07c3f3438849d064667fe9bc47cfd07a4,Electricity -Distribution Company,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,2409,Companhia Paranaense de Energia (COPEL),companhia-paranaense-de-energia-copel,to
112920000.0,Partial (80%),Divestiture,78,Poland,pl,from,7e3b57d62a0d0a7b58009d3b0fadec346f078dea,,4,Competitive,competitive,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,1168,ZAT,zat,to
112860000.0,,H Shares,21,China,cn,from,abea994d7f9dc97cafa38fb8fe548ec555b7f7b6,Construction,8,Manufacturing & Services,manufacturing-services,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,2986,Anhui Expressway Co.,anhui-expressway-co,to
112200000.0,,GDS,36,Ghana,gh,from,a2138a064dfebacee5180560f7e1541912dbeca3,Mining,5,Primary,primary,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,3794,Ashanti Goldfields Company(AGC),ashanti-goldfields-company-agc,to
112000000.0,,Public Offer,92,Thailand,th,from,0cf12c4c5ba4ef6e00b20205a6a07f0f9cf7c4f7,Oil and gas,3,Energy,energy,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,8948,Petroleum Authority of Thailand Exploration and Production (PTTEP),petroleum-authority-of-thailand-exploration-and-production-pttep,to
112000000.0,,GDRs,78,Poland,pl,from,e4cdd95a963c61ff6ef9f02234df2796199dcf5d,Banking,2,Financial,financial,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,6982,Bank Gdanski,bank-gdanski,to
112000000.0,,Concession,46,Jordan,jo,from,e5b43894be61f0515fecc56ad5a968a30e866f39,,4,Competitive,competitive,sector,01,8,01. January 2002,01,2002-01-01,0,time,00,2002,200201,787,Jordan Cement Factories,jordan-cement-factories,to
111880000.0,,Tender,40,Hungary,hu,from,b90f875d5638b7441cc52c8a408a716e455b5e7c,Power,1,Infrastructure,infrastructure,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,4626,Mátrai Erôml RT.,matrai-eroml-rt,to
111300000.0,,Private sale,15,Brazil,br,from,23e6bfe9a1be00bb38827aaf3185029e78488993,Banking,2,Financial,financial,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,2424,Credireal,credireal,to
111000000.0,"Build, rehabilitate, operate and transfer",Concession,41,India,in,from,00d7ee374790481d64bb282b851d923fdb71c0e0,,1,Infrastructure,infrastructure,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,744,IDAA Infrastructure Private Limited,idaa-infrastructure-private-limited,to
111000000.0,Partial (37%),Asset Sale,46,Jordan,jo,from,974f9f69b276769596bd2df01c05293d951512db,,5,Primary,primary,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,794,"Jordan Phosphate Mines, Co",jordan-phosphate-mines-co,to
110970000.0,,Private Sale,26,Czech Republic,cz,from,2037125b6bcac2df615ea913a079bfdcb5b23ad9,,5,Primary,primary,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,419,Sokolovska Uhelna,sokolovska-uhelna,to
110930000.0,,,47,Kazakhstan,kz,from,ba3bcf70a685b6e5cae0ed596dc8b23d1950aecb,,4,Competitive,competitive,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,806,Kaztsink ,kaztsink,to
110500000.0,,Tender,40,Hungary,hu,from,d067582787bb30a34bac5b7bada713a80a2f0002,Electricity,1,Infrastructure,infrastructure,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,4625,Dél-dunántúli Cramszolgáltató Rt.,del-dunantuli-cramszolgaltato-rt,to
110500000.0,,GDRs,124,Venezuela,ve,from,f97ffc72dc00832c97459b3bd1508fcc4cd5f094,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,9339,Siderurgica Venezolana,siderurgica-venezolana,to
110000000.0,,,28,Egypt,eg,from,0314b7dfee7591dfe2a659f6bfb1ef99d3445ee3,,1,Infrastructure,infrastructure,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,451,MobiNil,mobinil,to
110000000.0,,50/50 split assumed,63,Mexico,mx,from,2155af63b183f605273bbd2c4e58e97ff001be9d,Hotel,9,Services,services,sector,01,15,01. January 1988,01,1988-01-01,0,time,00,1988,198801,5955,Nikko Hotel,nikko-hotel,to
110000000.0,,"B shares, SZ",21,China,cn,from,aa45dd04065fd66b60e1f714edb341d9dc81a07b,Power Utility,1,Infrastructure,infrastructure,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,2980,Guangdong Electric Power,guangdong-electric-power,to
109300000.0,,Trade sale,108,Dominican Republic,do,from,38e22f32be2c9e0eaa66ad64079a2a3c575b709e,Electricity,1,Infrastructure,infrastructure,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,3226,East Distribution Company,east-distribution-company,to
109000000.0,,Direct sale,29,El Salvador,sv,from,846304c1ce4f492e95baf3d343e81b20a629a5ff,Electricity,1,Infrastructure,infrastructure,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,3336,Compania de Luz Electrica de Santa Ana (CLESA) (formerly part of CEL),compania-de-luz-electrica-de-santa-ana-clesa-formerly-part-of-cel,to
109000000.0,"Build, rehabilitate, operate, and transfer",Concession,97,Uruguay,uy,from,8f7c9997e550e870dfe137700ea20a21f993e243,,1,Infrastructure,infrastructure,sector,01,5,01. January 2003,01,2003-01-01,0,time,00,2003,200301,1632,Carrasco International Airport,carrasco-international-airport,to
108800000.0,Partial (30%),Divestiture,48,Kenya,ke,from,e433cd2b3b52c6a50645a799386512a722f0de38,,1,Infrastructure,infrastructure,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,811,Kenya Electricity Generating Company Limited,kenya-electricity-generating-company-limited,to
108280000.0,,Tender,40,Hungary,hu,from,384bd54d31cc5e8ae10419092fa09983ac71de25,Gas,1,Infrastructure,infrastructure,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,4624,Tiszántúli Gázszolgáltató Részvénytársaság,tiszantuli-gazszolgaltato-reszvenytarsasag,to
108100000.0,,Block sale,94,Turkey,tr,from,f72e392c6d6d8aec1b4f7fd4fefddded422fc3d6,Mining,5,Primary,primary,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,9147,Kumas,kumas,to
108000000.0,,"""B"" share offering",21,China,cn,from,c115051843d02ade7bb8efc570e334868c7a9d02,Glass,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,2950,Shanghai Yao Hua Pilkington Glass Company,shanghai-yao-hua-pilkington-glass-company,to
107560000.0,,,80,Russian Federation,ru,from,313675fbc0fb074c404b803b27ba14106742177e,,4,Competitive,competitive,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,1256,Polief ,polief,to
107500000.0,,direct sale,122,Trinidad and Tobago,tt,from,ed7e3652bf5226cbf43c4fcd583d49175af66c87,Power Utility,1,Infrastructure,infrastructure,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,8970,Trinidad & Tobago Electricity,trinidad-tobago-electricity,to
107400000.0,,Private sale,82,Senegal,sn,from,e3f68af04c96b7c9c0afbc296e3368c302e17e19,Telecom,1,Infrastructure,infrastructure,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,8376,Société nationale des télécommunications (SONATEL),societe-nationale-des-telecommunications-sonatel,to
107000000.0,Partial,Divestiture,21,China,cn,from,241b8897ca5b3a32d6fc1854e3bd111f206bab8f,,1,Infrastructure,infrastructure,sector,01,4,01. January 2001,01,2001-01-01,0,time,01,2001,200101,183,CLP Guohua Power Co. Ltd.,clp-guohua-power-co-ltd,to
106700000.0,,Auction; non-cash payment,15,Brazil,br,from,bf6063d9fdb226e29284ac7573b05371fed298cc,Steel,8,Manufacturing & Services,manufacturing-services,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,2363,Piratini,piratini,to
106600000.0,,H Shares,21,China,cn,from,25b5c5f6c1bf5df9f876a4d54cc95682244a5f7f,Cement,8,Manufacturing & Services,manufacturing-services,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,2999,Anhui Conch Cement,anhui-conch-cement,to
106600000.0,Full (99.9%),Divestiture,22,Colombia,co,from,7c27b7683712a2374e0ae01f49c75670620ca6f5,,1,Infrastructure,infrastructure,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,353,Electrificadora del Tolima,electrificadora-del-tolima,to
106100000.0,"Rehabilitate, operate, and transfer",Concession,15,Brazil,br,from,ed0dd8ea101c47d1710e467dc5401e242f2475e5,,1,Infrastructure,infrastructure,sector,01,3,01. January 2000,01,2000-01-01,0,time,00,2000,200001,84,Manaus Saneamento,manaus-saneamento,to
106000000.0,,Public offer,28,Egypt,eg,from,34c2c1e07feb0bc5f93eef04f8b3bfe6fd80e929,Unknown,6,Other,other,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,3304,Mahmoudiya General Contracting,mahmoudiya-general-contracting,to
106000000.0,,,63,Mexico,mx,from,99a43ee3c418a054ce6ff10980c088b5c88a4dfa,Energy,3,Energy,energy,sector,01,15,01. January 1988,01,1988-01-01,0,time,00,1988,198801,5953,Tereftalatos Mexicanos,tereftalatos-mexicanos,to
105820000.0,,public offer,41,India,in,from,592ac84ce97d2c5bc29607dadc8f7d7ec18c8f76,Petroleum/Petrochemicals,3,Energy,energy,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,4765,Indian Petrochemicals Corporation,indian-petrochemicals-corporation,to
105800000.0,,Public offer/ GDRs,28,Egypt,eg,from,b668dfeee44c3e7d20b5dcd96fbd7835c40a5199,Chemicals,8,Manufacturing & Services,manufacturing-services,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,3296,Paints and Chemical Industries (Pachin),paints-and-chemical-industries-pachin,to
105200000.0,"Build, rehabilitate, operate, and transfer",Concession,15,Brazil,br,from,c58c74d0518a161ca951a2ce80aa72f1d3042e33,,1,Infrastructure,infrastructure,sector,01,4,01. January 2001,01,2001-01-01,0,time,01,2001,200101,90,Companhia Piratininga de Forca e Luz,companhia-piratininga-de-forca-e-luz,to
105000000.0,"Build, own, and operate",Greenfield project,78,Poland,pl,from,230a017452868bf9cf1b4125550d89578acb8847,,1,Infrastructure,infrastructure,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,1162,P4 Telecom,p4-telecom,to
105000000.0,,Tender,72,Nigeria,ng,from,5796b222ed93fd7c02aef84823b693f8931d9d1a,,4,Competitive,competitive,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,954,Nicon Hilton Hotel,nicon-hilton-hotel,to
105000000.0,,"""H"" share offering",21,China,cn,from,b8674d85b161b22b1ea687d83fee5e319bc526fc,Electronics,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,2949,Tsann Kuen,tsann-kuen,to
104920000.0,,Asset Sale or Transfer of Management,94,Turkey,tr,from,dfb9da35fe5db6a69f2d6dbbe5fa7af65810ee90,Ships and ports,1,Infrastructure,infrastructure,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,9192,TDI Tekirdag Port,tdi-tekirdag-port,to
104800000.0,,direct sale; all investment comitment,13,Bolivia,bo,from,b14a294f8d6313023fb191d2edccdee6b8c839db,Power Utilities,1,Infrastructure,infrastructure,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,2289,Empresa Nacional de Electricidad,empresa-nacional-de-electricidad,to
104700000.0,,IPO,28,Egypt,eg,from,d802bc110949c9c00e25304acea225952e287058,Petroleum,3,Energy,energy,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,3306,Misr Petroleum Processing Company,misr-petroleum-processing-company,to
104400000.0,,,26,Czech Republic,cz,from,220778a04c1c1005ae7f8e6d8fa692cc1cd25e6a,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,3212,Tabak,tabak,to
104020000.0,,public offer,41,India,in,from,e197163c832d9c6450c3c3776c7054b7b45952a1,Metallurgical,5,Primary,primary,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,4751,Hindustan Zinc Ltd.,hindustan-zinc-ltd,to
104000000.0,10yr Operating Concession,Concession,72,Nigeria,ng,from,07a9c473d4b6ad45cd984bee883bcc2a5cb67ce5,,1,Infrastructure,infrastructure,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,975,"Tin Can Island, Terminal C",tin-can-island-terminal-c,to
104000000.0,,,63,Mexico,mx,from,2726dfb7bf8ee989b197180fc7ce08d0cd9c2587,Mining,5,Primary,primary,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,5862,Minerales Monclova,minerales-monclova,to
104000000.0,Full ,Divestiture,46,Jordan,jo,from,440fbe0b00341496b99fc6abee854ec279e495f0,,1,Infrastructure,infrastructure,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,798,Electricity Distribution Company (EDCO) and Irbid District Electricity Company (IDECO),electricity-distribution-company-edco-and-irbid-district-electricity-company-ideco,to
104000000.0,"Build, own, and transfer",Greenfield project,73,Oman,om,from,90e771562c1031d77f866c3db9d92bb4e7174799,,1,Infrastructure,infrastructure,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,1013,Nawras Telecom,nawras-telecom,to
104000000.0,"Build, rehabilitate, operate and transfer",Concession,41,India,in,from,97cf04cf0f2d9bf66e777d6e32f1e8d0fd4fb954,,1,Infrastructure,infrastructure,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,747,L&T Vadodara-Bharuch Tollway Limited,l-t-vadodara-bharuch-tollway-limited,to
103770000.0,,Public offering,41,India,in,from,d86da91b9e6586419d92d82486bfac559b5df34c,Telecommunications/Communications,1,Infrastructure,infrastructure,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,4790,Videsh Sanchar Nigam Ltd (VSNL),videsh-sanchar-nigam-ltd-vsnl,to
103700000.0,Partial (25% plus 1),Auction,96,Ukraine,ua,from,4a6b394d6ca5fd88a5a398d95d55e4cb333f5863,,2,Financial,financial,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,1628,Oranta NJSCIC,oranta-njscic,to
103650000.0,,Partial Rights Cession,63,Mexico,mx,from,aca2b3e1385bec015df6cad03397eb563b7eaf59,Ports,1,Infrastructure,infrastructure,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,5942,Veracruz,veracruz,to
103610000.0,,"$14Mn cash, $89.6 Mn DES",5,Argentina,ar,from,d2ab73f8fafe427002dac575d3dd96a5ab38b7df,Gas,1,Infrastructure,infrastructure,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,1871,Distribuidora de Gas del Litoral,distribuidora-de-gas-del-litoral,to
103460000.0,,Block sale,94,Turkey,tr,from,8cda444fdc80aab870b3b66e1039f222136879b6,Banking,2,Financial,financial,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,9134,Sumerbank,sumerbank,to
103290000.0,,Dutch auction domestic & international markets,76,Peru,pe,from,7eeeafcee816760bd41b16d442e2b17cd98e172e,Cement,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,6564,Cementos Lima S.A.,cementos-lima-s-a,to
103000000.0,"Build, own, and operate",Greenfield project,40,Hungary,hu,from,23f07a1f99fe01dd06c6235dbe66bf8aefc7bdb7,,1,Infrastructure,infrastructure,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,687,Pannon,pannon,to
102160000.0,,public offer,28,Egypt,eg,from,cbfcc034e5a1ac94a21262ff20d03641cf41e436,Metallurgy,5,Primary,primary,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,3261,Ameriya Cement,ameriya-cement,to
102000000.0,,Trade sale,13,Bolivia,bo,from,8993e9432f49815fa729dd0fada21e429edb32d0,Mining and quarrying (Oil and gas),3,Energy,energy,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,2335,Refinerias de YPFB (Yacimiento Petroliferos Fiscales Bolivianos (YPFB) Gualberto Villarroel/Guillermo Elder Bell),refinerias-de-ypfb-yacimiento-petroliferos-fiscales-bolivianos-ypfb-gualberto-villarroel-guillermo-elder-bell,to
102000000.0,,GDRs,78,Poland,pl,from,e9b3aba04c252a17cf6dc225d79f82442d2e0c89,Banking,2,Financial,financial,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,6981,Bank Przemyslowo- Handlowy,bank-przemyslowo-handlowy,to
101860000.0,,Capital increase of 35% for a strategic investor,93,Tunisia,tn,from,1087604fe7b8cc7837db3303ec0e595a389b8e73,,2,Financial,financial,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,1486,Société Tunisienne d'Assurances et de Réasssurances ,societe-tunisienne-d-assurances-et-de-reasssurances,to
101770000.0,Full,Divestiture,26,Czech Republic,cz,from,144c04ca4ed68121a059cc54e257cc15e0b66013,,2,Financial,financial,sector,01,4,01. January 2001,01,2001-01-01,0,time,01,2001,200101,400,Cesksa Pojistovna,cesksa-pojistovna,to
101560000.0,"Rehabilitate, operate, and transfer (60%)",Concession,21,China,cn,from,ad02e9d2a7c639339e502b3c2aa662387bdd3122,,1,Infrastructure,infrastructure,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,324,Yantai Rising Dragon International Container Terminals Ltd,yantai-rising-dragon-international-container-terminals-ltd,to
101440000.0,,Tender,40,Hungary,hu,from,6ae9a082eca90892e0871c6910e9d1199e23dc4f,Electricity,1,Infrastructure,infrastructure,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,4623,Észak-magyarországi Cramszolgáltató Rt.,eszak-magyarorszagi-cramszolgaltato-rt,to
101200000.0,,Trade sale,112,Guatemala,gt,from,e66207bf5b57ea6592d59d69ddf52ad1ed15d894,Electricity,1,Infrastructure,infrastructure,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,3861,Electrica de Occidente/Oriente,electrica-de-occidente-oriente,to
101000000.0,,Trade sale,80,Russian Federation,ru,from,4e014e449567d52b8064c5c1c83f605c3bc97cd9,Mining and quarrying (Oil and gas),3,Energy,energy,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,2498,Neftochim,neftochim,to
101000000.0,,Trade sale,16,Bulgaria,bg,from,903652570a01b51f372fb28d2f05173ce4b165e8,Manufacturing (Chemical),8,Manufacturing & Services,manufacturing-services,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,2828,Neftochim JSCo. - Bourgas,neftochim-jsco-bourgas,to
100630000.0,,Various methods,28,Egypt,eg,from,ea566c3102a7b487be8e29e2ad4f7d4d991e6da5,Other,6,Other,other,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,2860,Other,other,to
100500000.0,,Sale of shares,22,Colombia,co,from,5caabdd075fb915ea85b32b9c2f2feabc8959532,Gas,1,Infrastructure,infrastructure,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,3050,Promigas,promigas,to
100400000.0,"Rehabilitate, operate and transfer",Concession,21,China,cn,from,a4bf29965c52bb86f91fcd73bdfa0688bada752c,,1,Infrastructure,infrastructure,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,272,Huhhot Gas Project,huhhot-gas-project,to
100000000.0,,,40,Hungary,hu,from,04f6e0c0b080e89752cd06c81ecd8269e551149c,Detergents,8,Manufacturing & Services,manufacturing-services,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,4247,Novenyolajiparies Mososzergyarto Vallalat oil seed ops,novenyolajiparies-mososzergyarto-vallalat-oil-seed-ops,to
100000000.0,Partial (80%),Divestiture,81,Rwanda,rw,from,23732e3e0758981073d7abd6128c0b1ecfd1e644,,1,Infrastructure,infrastructure,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,1290,Rwandatel - Second Divestiture,rwandatel-second-divestiture,to
100000000.0,,Asset Sale,94,Turkey,tr,from,536b40aea8423b810d2432b1e87a88a0e5fe29e5,,2,Financial,financial,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,1563,TEKEL Twin Towers,tekel-twin-towers,to
100000000.0,,,86,South Africa,za,from,9c5ede51e53601bb7a664683e1bbe9c0915736fc,Aluminum,8,Manufacturing & Services,manufacturing-services,sector,01,21,01. January 1989,01,1989-01-01,0,time,00,1989,198901,8723,Alusaf,alusaf,to
100000000.0,,bid,26,Czech Republic,cz,from,e40db617ba0ddf95b50d96cfc622a7dd7beb02bb,Steel,8,Manufacturing & Services,manufacturing-services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,3179,Trinecke Zelezarny,trinecke-zelezarny,to
100000000.0,,$100Mn committed,26,Czech Republic,cz,from,e7735c63cfe0bfe583765881e614cd12c795546b,Retail,9,Services,services,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,3224,department stores (11),department-stores-11,to
99600000.0,,Auction,15,Brazil,br,from,94e5c4866fe7ccc17c755c26c20bcf7c814fe814,Petrochemicals,3,Energy,energy,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,2388,Petroquimica de Camacari (CPC),petroquimica-de-camacari-cpc,to
99400000.0,,auction,15,Brazil,br,from,f39778620733366d9180be0e54c3800383b1bfa4,Petrochemicals,3,Energy,energy,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,2400,Polibrasil,polibrasil,to
99000000.0,Merchant (full),Greenfield project,83,Serbia,rs,from,7d4d6c934e2a360c16fabc69fa7c38e528765154,,1,Infrastructure,infrastructure,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,1332,Second mobile license in Kosovo,second-mobile-license-in-kosovo,to
98890000.0,,Private Sale,41,India,in,from,44017057a1f80eb2d9625daed03b2660e05e75d6,,5,Primary,primary,sector,01,8,01. January 2002,01,2002-01-01,0,time,00,2002,200201,714,"HZL, Hindustan Zinc Ltd.",hzl-hindustan-zinc-ltd,to
98700000.0,Partial,Divestiture,41,India,in,from,b60f8713f7e6e1d10f083846393b8a40b113014e,,4,Competitive,competitive,sector,01,4,01. January 2001,01,2001-01-01,0,time,01,2001,200101,703,ITDC (19 Hotels),itdc-19-hotels,to
98500000.0,Partial,Divestiture,41,India,in,from,9a619ab638635417cc0df2e363b479408883c9f7,,1,Infrastructure,infrastructure,sector,01,8,01. January 2002,01,2002-01-01,0,time,00,2002,200201,709,Delhi Vidyut Board Distribution,delhi-vidyut-board-distribution,to
98300000.0,,public offer,77,Philippines,ph,from,4eb737dd28c264033d31100da494f9d36a02e7ae,Power Utility,1,Infrastructure,infrastructure,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,6751,Manila Electric Company,manila-electric-company,to
98000000.0,,NYSE offering,20,Chile,cl,from,2a78374b3e3c96041b71936b3ba3f265bcaf4f1a,Telecommunications,1,Infrastructure,infrastructure,sector,01,17,01. January 1990,01,1990-01-01,0,time,01,1990,199001,2870,Compania de Telefonos de Chile (CTC),compania-de-telefonos-de-chile-ctc,to
98000000.0,,Direct sale,5,Argentina,ar,from,670b4c11e8d71ce7397f362a56d1d363cb35e3f7,Power,1,Infrastructure,infrastructure,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,1976,Energia de Rio Negro,energia-de-rio-negro,to
98000000.0,,"public issue, 50/50 split assumed",77,Philippines,ph,from,8eee98a88d9c45bd268c40b63b2cef94c1fe763b,Power Utility,1,Infrastructure,infrastructure,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,6752,Meralco,meralco,to
